bagaimana pun,-1
gakuat,-1
poor,-1
mata-mata,-1
kenapaaa,-1
pikulan,-1
lau,-1
tergelicik,-1
menjilat,-1
selir,-1
yaoi,-1
ngidam,-1
napsu,-1
zalim,-1
tergelingsir,-1
bau kencur,-1
alergi,-1
kodok,-1
drop,-1
sedikit-dikitnya,-1
xx,-1
belikan,-1
menyundut,-1
pengangguran,-1
pataka,-1
menyepelekan,-1
berkurang,-1
siapanya,-1
mahh,-1
gamungkin,-1
matiin,-1
perbantahan,-1
nape,-1
selagi,-1
lagak,-1
cacing gila,-1
eek,-1
malesin,-1
anak bawang,-1
dinistain,-1
yahhh,-1
meloloh,-1
persekongkolan,-1
bokep,-1
jahatnya,-1
seksologis,-1
claim,-1
candu,-1
mumpung,-1
cemberut,-1
lepek,-1
jangann,-1
gilak,-1
tergulir,-1
boros,-1
pengganti,-1
berair,-1
jujur,-1
akumah,-1
goodbye,-1
meski,-1
meskipun,-1
semena,-1
memanas-manasi,-1
curcol,-1
merajam,-1
kenyataannya,-1
keparat,-1
linggis,-1
menghanguskan,-1
kepleset,-1
badmood,-1
die,-1
malak,-1
indikasi,-1
kesiannya,-1
denyut,-1
terpeleset,-1
terselusur,-1
ihhhh,-1
bobroq,-1
tuyul,-1
meremehkan,-1
digantung,-1
ketaatan,-1
intrik,-1
pdhal,-1
kerat,-1
raiso,-1
excited,-1
terguling,-1
ketewasan,-1
dibalik,-1
gangsar,-1
berkemas-kemas,-1
mencari,-1
menyusut,-1
becek,-1
yaudh,-1
jaat,-1
luluh,-1
tersohor,-1
rentan,-1
iyasih,-1
rusak binasa,-1
menyebelahkan,-1
anjer,-1
alat vital,-1
gibah,-1
aurat,-1
rasain,-1
alat kelamin,-1
perkomplotan,-1
alangkah,-1
pgen,-1
kutu busuk,-1
makelar,-1
manuver,-1
getir,-1
memek,-1
kalah,-1
tekanan,-1
mengawasi,-1
ngesot,-1
mengidamkan,-1
sudahlah,-1
mengesampingkan,-1
tergelecik,-1
dilarang,-1
mainstream,-1
iyak,-1
pahit,-1
cacing tambang,-1
seperti,-1
bertolak,-1
bini gelap,-1
nyolong,-1
perebutan,-1
ulah,-1
mengompori,-1
yaahh,-1
jangankan,-1
lieur,-1
kena,-1
menghempaskan,-1
mengharap,-1
dahh,-1
karin,-1
gblk,-1
tembakau,-1
kerjain,-1
suspend,-1
mayat,-1
eksplisit,-1
buah simalakama,-1
biarkan,-1
salah langkah,-1
mumet,-1
debu,-1
itunya,-1
melipur,-1
lap kaki,-1
pedes,-1
jera,-1
begak,-1
tercela,-1
alone,-1
muntahan,-1
bercelah,-1
menghisap,-1
segitunya,-1
dingin,-1
membidikkan,-1
stalking,-1
naudzubillah,-1
keling,-1
susuk,-1
kencing,-1
awan kelabu,-1
gemuruh,-1
fresh,-1
semata-mata,-1
ngeden,-1
sensi,-1
menjambret,-1
bermutu,-1
jauhin,-1
rupawan,-1
lucunya,-1
kejedot,-1
sukar,-1
umpatan,-1
tersangkut,-1
nyontek,-1
teguran,-1
rombak,-1
kecemerlangan,-1
tersiksa,-1
dibeliin,-1
sedihhh,-1
bersedih,-1
bongkar,-1
ngarti,-1
mencucut,-1
hutang,-1
gbs,-1
disalahin,-1
incess,-1
kabeh,-1
irit,-1
kabar angin,-1
angkot,-1
problem,-1
yampun,-1
kesurupan,-1
komat-kamit,-1
manis,-1
teror,-1
pundung,-1
jadul,-1
tersungkap,-1
lengket,-1
injek,-1
melarat,-1
tanah tandus,-1
dobrak,-1
menyayat,-1
kesedihan,-1
meretek,-1
coplok,-1
mengempaskan,-1
terror,-1
menyandingkan,-1
ketakutan,-1
kejepit,-1
muskil,-1
aahh,-1
kedukaan,-1
kurungan,-1
memungut,-1
astagfirulloh,-1
peles,-1
muntah,-1
rapet,-1
kedaluwarsa,-1
kocak,-1
eror,-1
kenceng,-1
sehat,-1
melar,-1
death,-1
inkarnasi,-1
menghidu,-1
geledek,-1
terpacul,-1
pembesar,-1
menembok,-1
najisin,-1
jiji,-1
yaudahlah,-1
nusuk,-1
jigong,-1
dahlah,-1
uler,-1
lebay,-1
menggelikan,-1
kerasukan,-1
berseteru,-1
emmm,-1
keladi,-1
lengket-lengket,-1
idk,-1
politik,-1
geledah,-1
ngelupain,-1
ngespam,-1
potongan,-1
menenangkan,-1
kepanikan,-1
ngilu,-1
tilam,-1
bencong,-1
pusink,-1
fitnah,-1
sesak,-1
harmonis,-1
bedah,-1
jatah,-1
berlutut,-1
menunggangkan,-1
menusuk,-1
pecat,-1
kumat,-1
better,-1
keceriaan,-1
menyodok,-1
sotau,-1
pitnah,-1
yelah,-1
diduain,-1
nyet,-1
pendek tali,-1
gemetar,-1
bau,-1
pojok,-1
ngomel,-1
numpuk,-1
hambar,-1
down,-1
mesiu,-1
neraka,-1
nganggur,-1
penertiban,-1
blur,-1
terlangah,-1
mupeng,-1
biadab,-1
berlangau,-1
bertekuk lutut,-1
guntur,-1
delay,-1
bangsat,-1
keretakan,-1
mengap,-1
sendirian,-1
sahara,-1
mencair,-1
belaka,-1
menggigil,-1
masalah,-1
bertumpuk,-1
menyogok,-1
binasa,-1
mencelampakkan,-1
mencuri,-1
berkecamuk,-1
cucok,-1
diancurin,-1
tersapu,-1
kapok,-1
gabaik,-1
mencocok,-1
bercekak,-1
bogum,-1
majikan,-1
menyukai,-1
igauan,-1
stres,-1
bualan,-1
menghempas,-1
dipamerin,-1
teraniaya,-1
absurd,-1
yg dipertuan,-1
beling,-1
kesucian,-1
cubit,-1
bobol,-1
lebai,-1
pipis,-1
lirih,-1
rewel,-1
nestapa,-1
amit,-1
nyampah,-1
depresi,-1
dukacita,-1
hembus,-1
boker,-1
rokok,-1
membanjiri,-1
berdarah dingin,-1
manjaan,-1
merogoh,-1
merogok,-1
ditidurin,-1
copot,-1
rosak,-1
terhalang,-1
santet,-1
bergejolak,-1
dilema,-1
apek,-1
gabutuh,-1
sembur,-1
kejam,-1
rontok,-1
menyerah,-1
kesenduan,-1
elegan,-1
penjelmaan,-1
konsekuensi,-1
lapang hati,-1
pajak,-1
yodah,-1
gagal,-1
pasrah,-1
menumbuk,-1
menyisihkan,-1
terajam,-1
tkde,-1
berseberangan,-1
banyol,-1
ria,-1
kesayuan,-1
bermusuhan,-1
pelosok,-1
anjeng,-1
pending,-1
cry,-1
mules,-1
berketar-ketar,-1
keprihatinan,-1
mustahil,-1
komplikasi,-1
persoalan,-1
isukan,-1
anjis,-1
melet,-1
taik,-1
buta hati,-1
kantong tipis,-1
darah,-1
hilaf,-1
ex,-1
anjg,-1
ngeles,-1
godaan,-1
murung,-1
jutekin,-1
merasuk,-1
berkelok-kelok,-1
huhuu,-1
belenggu,-1
merebak,-1
meledak,-1
hayoloh,-1
bisikan,-1
melembung,-1
mengecerkan,-1
bagal,-1
anjlok,-1
haters,-1
gosah,-1
bandar,-1
berdosa,-1
gonggongan (anjing),-1
kgk,-1
nyiksa,-1
maho,-1
compeng,-1
ciplak,-1
mengalah,-1
cabul,-1
berkurangan,-1
gelagap,-1
pengganggu,-1
nyali,-1
biang keladi,-1
gembul,-1
betina,-1
konyol,-1
cengeng,-1
beraduk,-1
ngancem,-1
menggores,-1
elak,-1
mengganjari,-1
murahan,-1
pedofil,-1
sebarang,-1
ngetawain,-1
ragu,-1
gone,-1
pedih,-1
sangka,-1
suudzon,-1
pencucuk,-1
golek,-1
pelayan,-1
diare,-1
berlelehan,-1
berbakat,-1
berat telinga,-1
mengada,-1
mendingan,-1
ugal-ugalan,-1
ngestalk,-1
curiga,-1
begitu saja,-1
bersatu,-1
memeluk,-1
faedahnya,-1
petaka,-1
masygul,-1
jatohnya,-1
kasih,-1
terpelecok,-1
benguk,-1
semangatin,-1
ringkih,-1
liat,-1
timpa,-1
rasuk,-1
sunu,-1
hati,-1
tunggang,-1
kata,-1
guling,-1
turun,-1
singkir,-1
damprat,-1
ingkar,-1
aur,-1
adang,-1
keroyok,-1
rem,-1
siapa,-1
jelek,-1
rusak,-1
pesona,-1
pencet,-1
perkara,-1
anggur,-1
darah dingin,-1
remuk,-1
mahir,-1
tangkap tangan,-1
kabung,-1
pasuk,-1
khianat,-1
kutil,-1
dapat,-1
kelakar,-1
renti,-1
cecer,-1
poko,-1
belah,-1
nang,-1
usil,-1
usir,-1
amuk,-1
hidu,-1
bain,-1
buang nyawa,-1
pukau,-1
sapu,-1
otot,-1
cela,-1
sayang,-1
jahat,-1
remeh,-1
mudah,-1
neng,-1
mula,-1
palit,-1
keluar,-1
tamat riwayat,-1
selusur,-1
aku,-1
hilang,-1
bom,-1
celampak,-1
kerubung,-1
bangan,-1
sentuh asa,-1
cengkerama,-1
tau,-1
curat,-1
enak,-1
gubris,-1
masuk,-1
kayak,-1
buruk,-1
api,-1
caplok,-1
pihak,-1
apa,-1
cebik,-1
kesi,-1
anda,-1
ekspos,-1
lutut,-1
suara,-1
dalih,-1
apas,-1
hilang ingat,-1
desir,-1
hendak,-1
kusut,-1
menung,-1
wara,-1
keruh,-1
gampang,-1
sengal,-1
kerumit,-1
tugas,-1
salah,-1
sekongkol,-1
ancam,-1
nyata,-1
ganggu jiwa,-1
kerut,-1
heran,-1
jatuh,-1
jalan bebas hambat,-1
uar,-1
sanding,-1
tantang,-1
dengu,-1
loloh,-1
geger,-1
mungkin,-1
gede,-1
sir,-1
peleset,-1
banding,-1
kecil,-1
tumpu,-1
jepit,-1
gulir,-1
panik,-1
malang,-1
leceh,-1
mau,-1
gantung,-1
tekuk lutut,-1
surat takdir,-1
prasangka,-1
lama,-1
suci,-1
lesit,-1
rebak,-1
satu,-1
susah,-1
balik,-1
lancar,-1
kobar,-1
tunggu,-1
ikut,-1
kompor,-1
celah,-1
junjung,-1
bopong,-1
aduk,-1
gelicik,-1
mutu,-1
tangkis,-1
itu,-1
lumat,-1
henti tugas,-1
jambret,-1
jelma,-1
maklum,-1
muram durja,-1
main,-1
empas,-1
bual,-1
ratap,-1
gaco,-1
sayat,-1
kagum,-1
ingat,-1
dah,-1
putih tulang,-1
lorot,-1
pisah,-1
sodok,-1
cibir,-1
meni,-1
lanjur,-1
lupa diri,-1
lucu,-1
sohor,-1
perenyak,-1
tanda,-1
batu,-1
simpan,-1
keri,-1
heboh,-1
pergok,-1
erti,-1
ketar,-1
samping,-1
ringan,-1
cocok,-1
album,-1
tinggal,-1
tagih,-1
nyala,-1
sidang,-1
mata,-1
lain,-1
cetus,-1
sampah,-1
rampas,-1
keras hati,-1
sanggama,-1
rogoh,-1
tenang,-1
rogok,-1
buang,-1
prediksi,-1
asa,-1
cari,-1
diri,-1
umur,-1
duga,-1
cair,-1
recok,-1
isu,-1
galak panas,-1
sungkap,-1
ecer,-1
mungut,-1
tumpah hati,-1
rang,-1
hina rendah,-1
gugur,-1
pacul,-1
baiat,-1
lembung,-1
kapah,-1
gusar,-1
surup,-1
isap jempol,-1
cerca,-1
tata,-1
sisih,-1
sial,-1
gentar,-1
sangkut,-1
susah hati,-1
alam,-1
tumbuk,-1
pengaruh,-1
halang,-1
rusuh,-1
tilap,-1
cangkum,-1
onar,-1
panggil,-1
rundung,-1
jilat,-1
tanggung,-1
ana,-1
rugi,-1
gempar,-1
gerombol,-1
colong,-1
tertib,-1
tuntun,-1
hukum,-1
idam,-1
gelingsir,-1
soal,-1
catut,-1
suka,-1
cumbu,-1
gonggong anjing,-1
kaya,-1
kandut,-1
rantai,-1
keji,-1
tebak,-1
tumpuk,-1
rajam,-1
sendiri,-1
pelanting,-1
tinggi,-1
tebat,-1
kemas,-1
asuh,-1
ceria,-1
kecamuk,-1
bejat,-1
pegang,-1
tidur,-1
pemuda,-1
larang,-1
rangsang,-1
tembok,-1
menang,-1
baik,-1
gadang,-1
kelok,-1
kenang,-1
ledak,-1
kuat duga,-1
abu,-1
cebur,-1
abai,-1
serang,-1
gores,-1
rongsok,-1
tindik,-1
luka,-1
jangan,-1
bunyi,-1
kerak,-1
bekap,-1
bekas,-1
kesima,-1
pikul,-1
ciut,-1
kereta,-1
santun,-1
habis,-1
layan,-1
sundut,-1
jadi,-1
susut,-1
gelincir,-1
tajam,-1
simpuh,-1
bara,-1
cemas,-1
sunduk,-1
kongkalikong,-1
susup,-1
campak,-1
ganjar,-1
babar,-1
tembak,-1
sembul,-1
ken,-1
tegur,-1
latih,-1
korek,-1
yg tuan,-1
lupa,-1
alir udara,-1
tegun,-1
konspirasi,-1
cinta,-1
tekan mental,-1
ganti,-1
memang,-1
tangkap,-1
tutup mulut,-1
gelanggang,-1
nahas,-1
gigil,-1
ungkap,-1
sambat,-1
tanduk,-1
cekak,-1
lemah,-1
nenes,-1
cekau,-1
ekang,-1
prihatin,-1
besit,-1
jabat,-1
dua,-1
enteng,-1
singgung,-1
taat,-1
busuk,-1
tarik napas habis,-1
semayam,-1
potong,-1
genang,-1
hina aib,-1
gejolak,-1
hiruk,-1
sengaja,-1
takut,-1
geleng,-1
selulur,-1
suap,-1
sembarang,-1
gelesot,-1
kalang tanah,-1
antem,-1
tunas,-1
gelap,-1
menep,-1
umpat,-1
biak,-1
biar,-1
batas waktu,-1
tetes,-1
licin,-1
maki,-1
songsong,-1
tusuk,-1
sungkawa,-1
dunia,-1
faedah,-1
ganyang,-1
gerecok,-1
umbar,-1
telinga merah,-1
sakit ingat,-1
tolak,-1
bandel,-1
sepele,-1
jarah,-1
jarak,-1
suntuk,-1
gelora,-1
aniaya,-1
balas,-1
banting,-1
hayat,-1
daif,-1
lubang,-1
dosa,-1
tarik hati,-1
ejek,-1
jauh,-1
goda,-1
berangan,-1
rampok,-1
lendeh,-1
parah,-1
peranjat,-1
nyanyi,-1
getar,-1
hina,-1
geruh,-1
ada,-1
lalu dr dunia,-1
elu,-1
cucut,-1
retek,-1
kasi,-1
jejal,-1
cucuk,-1
jedot,-1
antisipasi,-1
celaka,-1
patung,-1
sindir,-1
bukan,-1
geliat,-1
mirip,-1
alami,-1
lepas,-1
harap,-1
comot,-1
siksa,-1
acak,-1
sendu,-1
acau,-1
hempas,-1
ganjil,-1
derita,-1
bantah,-1
untung,-1
sudah,-1
hangus,-1
ampas kopi,-1
simbah,-1
leleh,-1
bidik,-1
lari,-1
sentuh,-1
usai,-1
dengung,-1
cemplung,-1
ribut,-1
olok,-1
kelir,-1
buru,-1
geluncur,-1
bakat,-1
musuh,-1
pacar,-1
cemerlang,-1
bisu,-1
kurang,-1
rebut,-1
tendensi,-1
duka,-1
gelecik,-1
balik akal,-1
mari,-1
pelecok,-1
bendung,-1
makan,-1
besar,-1
tular,-1
timbal,-1
teduh,-1
pokok,-1
baca,-1
cedera,-1
maksud,-1
lot,-1
dahulu,-1
sungguh,-1
ubah ingat,-1
anjur,-1
ramal,-1
terka,-1
jaga,-1
ruwet,-1
semangat,-1
beri,-1
mencak,-1
seteru,-1
aneh,-1
lagi,-1
tentang,-1
tutup,-1
lanyak,-1
curu,-1
tekan,-1
nista,-1
sumbat,-1
tumpang tinggal,-1
erik,-1
beri uang,-1
tahan,-1
sembah,-1
ubah akal,-1
tip,-1
tambat hati,-1
ogah,-1
panas,-1
simpang,-1
sunyi,-1
indah,-1
noda,-1
langah,-1
langau,-1
taksir,-1
beda,-1
hambur,-1
tangkap basah,-1
bandung,-1
bahagia,-1
bisik,-1
coret,-1
ngaceng,-1
jihat,-1
mengarau,-1
tubruk,-1
lesap,-1
mentransformasikan,-1
gabung,-1
gasak,-1
maklumat,-1
mengerut,-1
inersia,-1
lebur,-1
senyampang,-1
ayun,-1
hadirin,-1
pantang,-1
porno,-1
berkarut,-1
tingkeb,-1
bayi,-1
empot-empotan,-1
bergulir,-1
lembu liar,-1
kemandang,-1
rantas,-1
sambung,-1
aus,-1
menggulung,-1
moyang,-1
berang,-1
singkil,-1
deru,-1
menumpuk,-1
represi,-1
lunas (kapal,-1
distorsi,-1
risi,-1
semak hati,-1
lintasan,-1
petung,-1
risa,-1
benyot,-1
bromocorah,-1
medok,-1
lencana,-1
ekshibisi,-1
dua kali,-1
mengheningkan,-1
melingkupi,-1
menyegam,-1
mencagil,-1
memampat,-1
mengkaji,-1
gelogok,-1
gapil mulut,-1
penyudahan,-1
selesma,-1
pari-,-1
khafi,-1
melumangkan,-1
beromong kosong,-1
berkecandan,-1
membasmi,-1
memetuahkan,-1
mencegat,-1
pulsa,-1
merancukan,-1
berluruhan,-1
titis,-1
tersantet,-1
unjuk rasa,-1
ketupat bengkulu,-1
tawar,-1
cacatan,-1
titik,-1
ikhtiar,-1
terpelekok,-1
betung,-1
membuang,-1
menjauh,-1
berganda,-1
beranjak,-1
menyulam,-1
bengal,-1
serius,-1
kusut hati,-1
memupus,-1
kaitan,-1
barua,-1
merobek,-1
judes,-1
belembang,-1
betas,-1
madat,-1
sensasi,-1
sandung,-1
catak,-1
interlokusi,-1
rongseng,-1
baya,-1
merinin,-1
tempo,-1
cacing kalung,-1
kemakmuran,-1
tertular,-1
borok,-1
kentara,-1
restan,-1
menoleransi,-1
mencaci,-1
pati,-1
mamah,-1
mendorong,-1
pancakara,-1
mempertenggangkan,-1
hunjam,-1
angkat tangan,-1
sumbang,-1
kehangatan,-1
cekuh,-1
forum,-1
anjing tanah,-1
juang,-1
dering,-1
mentok,-1
jendala,-1
puyeng,-1
kelesa,-1
bertambah,-1
kerdak,-1
menggelabur,-1
penuturan,-1
pemalak,-1
rapat,-1
fasid,-1
celoteh,-1
membalik belakang,-1
berselang,-1
tais,-1
kelasah-kelusuh,-1
orang-orangan,-1
gencet,-1
termuat,-1
membersihkan,-1
mewalakkan,-1
unit,-1
menjaga,-1
anjungan,-1
tahi angin,-1
kerekau,-1
musir,-1
saran,-1
melarang,-1
merangkum,-1
merangkul,-1
orang bunian,-1
merintangi,-1
merangkup,-1
merangkus,-1
mengabdi,-1
bersesak-sesak,-1
membohong,-1
karut,-1
prajurit,-1
suari,-1
obat bedil,-1
sarau,-1
bayu,-1
mengusir,-1
miliun,-1
berhelat,-1
lisong,-1
selekeh,-1
mengantongi,-1
bertara,-1
runcing,-1
disparitas,-1
perlawanan,-1
gelongsor,-1
tesis,-1
relai,-1
berlik,-1
naik pitam,-1
tulup,-1
pembohong,-1
bertandang,-1
beribadat,-1
vibrasi,-1
menjerkah,-1
fakir,-1
kode,-1
cencala,-1
kerusuhan,-1
genitalia,-1
sigar,-1
pengungkit,-1
fadihat,-1
indehoi,-1
ta,-1
akik,-1
jamah,-1
sewot,-1
bolsak,-1
mendusta,-1
mendustai,-1
urung,-1
kasiku,-1
penyadaran,-1
cirit,-1
menjolok,-1
penting,-1
apkiran,-1
memenuhi,-1
hubungan singkat,-1
adiktif,-1
menyingkap,-1
lubuk,-1
meredup,-1
lelucon,-1
umbul-umbul,-1
pautan,-1
menyangkak hati,-1
kadam,-1
turut,-1
hot,-1
jalan lingkar,-1
penerangan,-1
menguji,-1
coreng moreng,-1
iri hati,-1
setia,-1
kurang darah,-1
makmum,-1
deriji,-1
terburu,-1
sedu,-1
cunam,-1
kekeramatan,-1
bermukah,-1
sampean,-1
jendera,-1
menggelabu,-1
bedol,-1
pemakai bahasa,-1
arca,-1
sistem,-1
buang-buang air,-1
menyiasat,-1
lecet,-1
walang hati,-1
pemburu,-1
dampratan,-1
bersenda gurau,-1
bertala-tala,-1
tegal,-1
pengumpil,-1
bersinggungan,-1
menduri,-1
berbantahan,-1
bahasa,-1
gugup,-1
gugus,-1
bercikun-cikun,-1
merorod,-1
(tua) uzur,-1
rompes,-1
kepalang,-1
ulam-ulam,-1
pandemi,-1
atribut,-1
deskripsi,-1
geblek,-1
bungsu,-1
menyembunyikan,-1
beranggar lidah,-1
londang,-1
terbakar,-1
mengesel,-1
kerabit,-1
keluarga,-1
berangsang,-1
hilang akal,-1
berkecenderungan,-1
junior,-1
penjara,-1
menyesak,-1
banyak cakap,-1
antitesis,-1
mengotori,-1
bercucuran,-1
mengelih,-1
penanggung,-1
barut,-1
mengelis,-1
pipitan,-1
intiha,-1
tenggalam,-1
menyesar,-1
menyesap,-1
sayap,-1
pelak,-1
cemomot,-1
bebal,-1
antuk,-1
lantaran,-1
satelit,-1
berangsur,-1
danyang,-1
seleweng,-1
mendangkung,-1
soak,-1
menghujat,-1
berombongan,-1
caing,-1
sorak,-1
taburan,-1
imbesil,-1
pelir,-1
cukup,-1
kemban,-1
keris,-1
tersumbat,-1
bercekcok,-1
asan tak asan,-1
jual murah,-1
bertengking,-1
bantu,-1
mengonfirmasi,-1
bergundang,-1
pengamitan,-1
memecah,-1
bergairah,-1
cengkeram,-1
menafikan,-1
menyakar,-1
pepet,-1
ketat,-1
cuma,-1
berdompol,-1
mencecak,-1
melumur,-1
melukat,-1
jeli,-1
aborsi,-1
lembu hutan,-1
jalu,-1
puntianak,-1
berbicara,-1
pengacauan,-1
tuju,-1
pinggir,-1
merangsang,-1
menjatuhkan,-1
kerabu,-1
debil,-1
laif,-1
bentul,-1
renyang,-1
berbecak-becak,-1
aji,-1
penabalan,-1
berona,-1
bagian,-1
laik,-1
bundak,-1
narkotik,-1
resan,-1
koyak,-1
anggota,-1
mempersakiti,-1
benjut,-1
terbuni,-1
penyangkal,-1
coleng,-1
terpangah,-1
tindih,-1
(olahraga) bokser,-1
sano,-1
keset,-1
bening,-1
hemat,-1
lebar mulut,-1
ambles,-1
konglomerasi,-1
prapendapat,-1
generasi,-1
menunjang,-1
memapas,-1
abses,-1
berhandai-handai,-1
jawatan,-1
geriap,-1
bersara,-1
absen,-1
serampu,-1
candala,-1
batel,-1
tumpat,-1
berjejak,-1
degil,-1
masyhur,-1
dangkar,-1
talak,-1
kedengkian,-1
berbahaya,-1
mengguguk,-1
inisiator,-1
harus,-1
pergi,-1
menggiatkan,-1
cucup,-1
menebeng,-1
kepala angin,-1
berasal,-1
berasak,-1
padang luas,-1
menyelundupi,-1
menganugerahi,-1
kusut pikiran,-1
galas,-1
temporer,-1
kocar-kacir,-1
sambungan jiwa,-1
degub,-1
desak,-1
laknat,-1
pikiran tumpul,-1
bergema,-1
siratan,-1
epidemi,-1
minta,-1
bacok,-1
kepialu,-1
kesepakatan,-1
desau,-1
jenewer,-1
mencium,-1
mengernai,-1
merekomendasi,-1
nistaan,-1
berkemandang,-1
separuh,-1
keloyoan,-1
gerah,-1
menyekar,-1
rusuk,-1
cangkul,-1
tertangguh,-1
trek,-1
minum,-1
beringat,-1
hingar,-1
wreda,-1
petus,-1
loksek,-1
mencemari,-1
mencopet,-1
daing,-1
kongkong,-1
sara bara,-1
rapun,-1
eban,-1
tuhmah,-1
perit,-1
merasuk hati,-1
minus,-1
erotan,-1
se-sat pusat,-1
menyikut,-1
khalifatullah,-1
desersi,-1
penobatan,-1
setengah,-1
direksi,-1
kecap,-1
pamflet,-1
tercampak,-1
kebimbangan,-1
pangkur,-1
bablas,-1
somplak,-1
memamah,-1
doi,-1
iming-iming,-1
kembang-kempis,-1
menyabet,-1
kegegeran,-1
menyeterui,-1
merumung,-1
mengembat,-1
menjual,-1
derek,-1
mata betung,-1
hasud,-1
koteng,-1
hulu,-1
kesukaran,-1
pembantah,-1
meninggalkan,-1
semuanya,-1
patah pucuk,-1
ketupat bangkahulu,-1
gedang,-1
sitoplasma,-1
pengumuman,-1
terbenam,-1
kesenyapan,-1
puisi,-1
penggelapan,-1
telerang,-1
permusuhan,-1
terasing,-1
digresi,-1
penyap,-1
lancip,-1
hoki,-1
celomes,-1
implementasi,-1
semrawut,-1
atresia,-1
menjejaki,-1
lopak,-1
membahana,-1
mampir,-1
bersurai,-1
gambar,-1
asid,-1
menggoyang,-1
rangkap,-1
lekukan,-1
langsuir,-1
random,-1
menakali,-1
pupus,-1
dukun,-1
mengharubirukan,-1
irsyad,-1
rurut,-1
gelantung,-1
diplomasi,-1
buram,-1
pengintai,-1
menginapkan (jenazah),-1
carik,-1
terpaksa,-1
terbelakang,-1
bertimbal,-1
mencerca,-1
pelana,-1
buras,-1
folder,-1
blangko,-1
badan,-1
tamparan,-1
berpoleng,-1
membekam,-1
tipu muslihat,-1
menyeluk,-1
jungkal,-1
kata-kata,-1
jengkang,-1
stok,-1
jalan arteri,-1
buah,-1
inferioritas,-1
tampak,-1
mencakar,-1
comberan,-1
gaul,-1
bab,-1
menampak,-1
beringas,-1
pada,-1
rudin,-1
memarak,-1
vampir,-1
menggaet,-1
pincang,-1
indolensi,-1
bercakar-cakaran,-1
dekadensi,-1
ambruk,-1
sebagai,-1
rubuh,-1
pawana,-1
radius,-1
kerikil,-1
berambu-rambu,-1
menghalang,-1
cemar,-1
lekat,-1
periksa,-1
lekas,-1
lekap,-1
cemat,-1
bunting,-1
disentri,-1
babak,-1
bertingkat,-1
kemerosotan,-1
atur,-1
gabas,-1
kohor,-1
berlebih-lebih,-1
pertunjuk,-1
suplai,-1
inteligen,-1
gunjingan,-1
artikel,-1
berjubal,-1
menyemir,-1
pongsu,-1
tatah-tatah,-1
anarki,-1
menyelami,-1
mencepung,-1
azab,-1
menegah,-1
menyumpahi,-1
dabih,-1
menyisikan,-1
pinak,-1
cempeng,-1
linguis,-1
perguaman,-1
telimpuh,-1
dangkung,-1
menyurut,-1
mengadili,-1
pita,-1
membual,-1
bijaksana,-1
awa-,-1
bergulat,-1
penyigian,-1
mengagumkan,-1
jambak,-1
cekah,-1
berlanggaran,-1
melunyah,-1
ujar,-1
pemikiran,-1
cepol,-1
lemau,-1
melepas,-1
cekat,-1
simpang-siur,-1
penengah,-1
menjebol,-1
menyetrap,-1
hadir,-1
subversif,-1
menyembarangi,-1
menimang-nimang,-1
balkon,-1
juwita,-1
tersimbah,-1
tersila,-1
tambeng,-1
anyir,-1
penghormatan,-1
berdekus,-1
madani,-1
menganggur,-1
berdikit-dikit,-1
ayat,-1
semprot,-1
reguk,-1
seluruhnya,-1
jelata,-1
berak air,-1
selia,-1
senang,-1
memejalkan,-1
kendati,-1
tunggang gunung,-1
pengasih,-1
gembung,-1
menjodohkan,-1
melindur,-1
tuntut,-1
beredak,-1
semena-mena,-1
kedung,-1
antek,-1
mandiri,-1
bancang,-1
perdata,-1
tertumbuk,-1
tawon,-1
terisolasi,-1
putus akal,-1
ringan lidah,-1
menyerempakkan,-1
terperosok,-1
menebuk,-1
ain,-1
topek,-1
alur,-1
serak,-1
terlengar,-1
aib,-1
frustasi,-1
penyemat,-1
ganggang,-1
bimbingan,-1
mewujudkan,-1
wafat,-1
peniadaan,-1
penolak,-1
geluduk,-1
arsip,-1
upaya,-1
papakerma,-1
istan,-1
buang air besar,-1
tongong,-1
tuntunan,-1
kecapekan,-1
inventori,-1
melabrak,-1
sedikit,-1
khinzir,-1
curna,-1
menghuni,-1
merayapi,-1
oles,-1
mendemonstrasikan,-1
cuka belanda,-1
mengalihkan,-1
berdampingan,-1
menggeletar,-1
kompas,-1
raib,-1
terbongkar,-1
pandir,-1
mengantarai,-1
kelam kabut,-1
bertambun,-1
topo,-1
menyunat,-1
melawat,-1
mengantara,-1
duaja,-1
pegawai pemerintah,-1
rahmat,-1
bergemam,-1
menanggungkan,-1
berandalan,-1
melibas,-1
berselawat,-1
pangsa,-1
pica,-1
meriba,-1
menyengat,-1
kanun,-1
menanggapi,-1
menggugat,-1
berkumandang,-1
boyak,-1
lucah,-1
cekang,-1
gondok,-1
ambai,-1
sangat,-1
gendak,-1
dalalah,-1
kecintaan,-1
bertimpa-timpa,-1
sewal,-1
gosip,-1
mata ikan,-1
muncul,-1
tungku,-1
ambau,-1
pukang,-1
terbang arwah,-1
mengungkapkan,-1
bersentuh,-1
aktif,-1
memanaskan,-1
ruat,-1
membantai,-1
plonga-plongo,-1
keropos,-1
rangkai,-1
bertindak,-1
membantar,-1
ruai,-1
ruak,-1
pagebluk,-1
canggung,-1
tergeliat,-1
lenggana,-1
insentif,-1
merangkam,-1
gegadan,-1
kicauan,-1
mengucur,-1
merangkak,-1
